"speaker","words","episode","num"
"SECURITY GUARD","Uh I don't know nothin'.","the-entity",76
"MR. GARRISON","But you work for the-  uh, God-damnit!!","the-entity",76
"VOICE","Snooty Airlines announces the arrival of flight 239 from Connecticut.","the-entity",76
"KYLE","What's he look like?","the-entity",76
"KYLE","I'm stoked my cousin is comin' to live with us. It'll be just like having a brother.","the-entity",76
"IKE","I todd a nurra","the-entity",76
"BOY","Hello, Aunt Sheila.","the-entity",76
"BOY",":	Oh, it was terrible. They they recycled the air on board and it really did a number on my asthma. I-I-e-I asked them to turn up the oxygen and they wouldn't.","the-entity",76
"BOY",":	Hi, Uncle Gerry.","the-entity",76
"KYLE","Hey dude.","the-entity",76
"BOY","It's nice to meet you.","the-entity",76
"BOTH BOYS","Okay:","the-entity",76
"KYLE TWO","Cool.","the-entity",76
"CLERK","Next?","the-entity",76
"MR. GARRISON","Oh, I feel like I've run a marathon.","the-entity",76
"CLERK","Mmmokay, the 2:30 flight to Cheyenne has boarded. Looks like you didn't make it.","the-entity",76
"MR. GARRISON","What? Well of course I didn't make it. The line to check in was two hours long, and the security line was two hours more!","the-entity",76
"CLERK","Nnnyeah, no problem, though. We'll get you on the 7 a.m. flight tomorrow morning.","the-entity",76
"MR. GARRISON","I can't go tomorrow, the Jizzfest is tonight!","the-entity",76
"CLERK","Would you like a window or an aisle seat?","the-entity",76
"MR. GARRISON","This is unbelievable! You know, I seem to remember when the airlines said, ""We need a 15 billion dollar bailout from the taxpayers-""!","the-entity",76
"CLERK","Mmokay, and have any of your personal items been out of your possession since you left?","the-entity",76
"MR. GARRISON","Well we gave them the 15 billion dollar bailout and they fired their employees anyway! So now we have three people to clear 400 passengers!","the-entity",76
"MAN","Hey,he's right!","the-entity",76
"PEOPLE","YEAH!","the-entity",76
"CLERK","Okay, and bags have been with you at all times?","the-entity",76
"MR. GARRISON","So where did that money go? I'll tell you where it went: it went into the pockets of the preseidents and CEOs of the airlines, so they can keep their miltimillion dollar salaries!","the-entity",76
"PEOPLE","YEAH!","the-entity",76
"CLERK","And here's your boarding pass for tomorrow morning.","the-entity",76
"MR. GARRISON","You think you can treat us however you want because we HAVE to fly! Well I'll tell you what, Sally Sassalot, I'm gonna come up with a NEW mode of transportation! A ahah brand new vehicle that'll put all you bastards out of business!","the-entity",76
"PEOPLE","YEAH! ALRIGHT! GO!","the-entity",76
"MR. GARRISON","You think I can't do it?! I got a master's degree in mechanical engineering at Denver Community College! You watch me!!  Come on, everybody!","the-entity",76
"PEOPLE","YEAH!","the-entity",76
"MAN","Can I get on that 7:30 a.m. flight?","the-entity",76
"KYLE","Oh, uh, wawawhat is this?","the-entity",76
"KYLE TWO","Mom's special stew. She makes it every Monday and I love it.","the-entity",76
"KYLE","Oh is, is this beef?","the-entity",76
"KYLE TWO","Yeah, dude, it's great!","the-entity",76
"KYLE","Uha, wa, actually, I, I can't eat beef. I have a degenerative problem with my intestinal lining, and beef really gives me gaass.","the-entity",76
"KYLE","Oh no, I d- I don't want to be a bother, I uh-","the-entity",76
"KYLE","We-ull, some fish would be great if it isn't too much trouble.","the-entity",76
"KYLE TWO","Mom?","the-entity",76
"KYLE TWO","How am I related to him again?","the-entity",76
"KYLE TWO","Yeah, but like... first cousin or distant cousin?","the-entity",76
"KYLE TWO","So we have the same blood?","the-entity",76
"KYLE TWO","What?? How the hell am I supposed to do that??","the-entity",76
"KYLE TWO","What about Cartman, huh? He rips on me for being Jewish! He's gonna tear this kid apart!","the-entity",76
"KYLE TWO","Oh my God.","the-entity",76
"KYLE TWO","Well what do you mean?  What room is he sleeping in?","the-entity",76
"KYLE","What's this comforter filled with? Um, it isn't filled with down, is it?","the-entity",76
"KYLE TWO","I don't know, dude.","the-entity",76
"KYLE","Ih it sure is quiet up here in the mountains and it's dry, too. Do you have a humidi-humidifier?","the-entity",76
"KYLE TWO","I don't think so.","the-entity",76
"KYLE","Uh, can you take my stupid glasses and put them on the night stand. Make sure they're close by, because that fish upset my stomach and I might need them if I have to go to he bathroom later on.","the-entity",76
"KYLE TWO","Okay.","the-entity",76
"MR. GARRISON","Now it's got to be simple. Like a moped, but with the ability to travel at much faster speeds. The designs of our electrical moped were altered with a- no, nonono this won't work either!","the-entity",76
"MR. HAT","What was wrong with that plan?","the-entity",76
"MR. GARRISON","It has to be more stable, Mr. Hat! A moped would be too dangerous at those speeds. Damnit!  Now, what if the jet power of an aircraft could be scaled down into a personal vehicle?","the-entity",76
"MR. HAT","Boy, that Enrique Iglesias can sure gyrate his hot ass around.","the-entity",76
"ENRIQUE IGLESIAS","...I think about you day and night. I think about you...","the-entity",76
"MR. GARRISON","Oh, Mr. Hat! Would you stop drooling over Enrique Iglesias and... wait a minute. What did you say?","the-entity",76
"MR. HAT","I said Enrique Iglesias can sure gyrate his hot ass!","the-entity",76
"MR. GARRISON","That's it. Gyration.  A gyrascope. It would allow for maximum balance and yet... Mr. Hat! You're a genius!  It's so simple and yet genius!","the-entity",76
"MR. HAT","Check out his hot bulge, too.","the-entity",76
"STAN","Hey dude.","the-entity",76
"CARTMAN","What's that thing?","the-entity",76
"KYLE TWO","Cartman, I need to talk to you.","the-entity",76
"KYLE","Hello, I'm Kyle's cousin Kyle.","the-entity",76
"KYLE TWO","Cartman, I'm gonna make you a deal.","the-entity",76
"CARTMAN","What?","the-entity",76
"KYLE TWO","That kid over there is my cousin from the East Coast. He's having a really hard time right now, so I'm going to offer you forty dollars to not rip on him.","the-entity",76
"CARTMAN","Forty bucks?","the-entity",76
"KYLE TWO","But you can't make fun of him AT ALL. No smartass comments, nothin'.","the-entity",76
"CARTMAN","Alrigh, alright.","the-entity",76
"KYLE TWO","And you especially can't say anythng about Jews!","the-entity",76
"CARTMAN","Aw, Jesus, why don't you just cut off my balls?","the-entity",76
"KYLE TWO","Cartman, no Jew jokes! All you have to do is keep your mouth shut, and you've got forty bucks! Can you do it?","the-entity",76
"KYLE","I can't believe how cold it is out here.","the-entity",76
"CARTMAN","Cold be tough. But I'll give it a shot.","the-entity",76
"KYLE TWO","Alright.","the-entity",76
"KYLE","It's a reall dry cold; that's the problem. It- the cold air makes me wheeze.","the-entity",76
"KYLE TWO","Kyle, this is Cartman, my sort of... friend- ish.","the-entity",76
"KYLE","Ot- Nice to meet you, Cartman. Yuh you know, I saw that same jacket you're wearing at Bosco's for 29.95. How much was yours? Um, I juh- I was just wondering if Bosco's is a ripoff?","the-entity",76
"CARTMAN","...Oh, man.","the-entity",76
"KYLE","Cartman?!","the-entity",76
"CARTMAN","Uh, it's nice to meet you, Kyle. I can certainly tell you're a relative of my good friend Kyle here.","the-entity",76
"STAN","What the hell was that?","the-entity",76
"OFFICER BARBRADY","Uh what the hell was that?","the-entity",76
"STUART","What the hell was that?","the-entity",76
"RANDY","I dunno, it was going so fast I couldn't see it.  But I want one.","the-entity",76
"STUART","Yep, me too.","the-entity",76
"MR. GARRISON","We've done it, Mr. Hat. Airline companies be damned. We've invented a whole new mode of transportation! Get some investors on the phone!  Well what are you waiting for?!","the-entity",76
"MS. CHOKSONDIK","And I know you'll all be very nice to our new student.  Kyle, why don't you tell us a little about yourself?","the-entity",76
"KYLE","Oh well, I I grew up in the shity, ah ah I really don't care for it. Ah I come from a Jewish family, which of course you already know, because Kyle's form the same family.  I like to read, and I have these polyps on the backs of my hands - I don't know what they are.","the-entity",76
"CARTMAN","Ohmigod, I'm not gonna make it. I'm not gonna make it.","the-entity",76
"KYLE","...Oh, and I hope one day to be an investment banker.","the-entity",76
"CARTMAN","I... must.. fight it! Need... forty... dollars!","the-entity",76
"MS. CHOKSONDIK","Okay, why don't you go ahead and take a seat, Kyle?","the-entity",76
"KYLE","Uh where should I sit? There's no place to sit down here.","the-entity",76
"MS. CHOKSONDIK","Yes, unfortunately the school seems to be completely out of extra desks. So you'll just have to share with your cousin.","the-entity",76
"KYLE TWO","What?","the-entity",76
"KYLE","Eh, oh, alright.","the-entity",76
"MS. CHOKSONDIK","Now let's get on with our lesson on the-","the-entity",76
"KYLE","Ah-ah-ah-are wooden desks all that available? I usually prefer the plastic ones because these give me splinters.","the-entity",76
"CARTMAN","Ugh, ugh!","the-entity",76
"MS. CHOKSONDIK","I'm sorry, Kyle. You'll just have to make do.  Now let's get back to the le-","the-entity",76
"KYLE","Is it cold in here? I realize we're in the mountains, but do we have to freeze to death?","the-entity",76
"MS. CHOKSONDIK","Now Kyle, I need you to be quiet. In my class you need to be able to concentrate.","the-entity",76
"CARTMAN","Oh!","the-entity",76
"MS. CHOKSONDIK","Concentration is the key to succeeding in my class.","the-entity",76
"CARTMAN","Maybe we'll have to send him to concentration camp. AWGH! Damnit, damnit, damnit!","the-entity",76
"KYLE TWO","CARTMAN!","the-entity",76
"ANCHOR","Kindergarten teacher Herbert Garrison has apparently invented a new vehicle that will give the airlines a run for their money. Mr. Garrison is putting the final touches on his top secret device, which he simply calls ""IT"". So what exactly is ""IT""?  Here with a report is a Hispanic man with some gravy stains on his lapel.","the-entity",76
"HISPANIC REPORTER","Thanks, Tom, I-oh...  Thanks, Tom. So far Herbert Garrison hasn't let anyone get a look at his invention. He claims that the vehicle is sooo genius and revolutionary that it could cause one's eyes to bleed if not properly prepared to see it. But earlier today HBC News got footage of some of the country's top investors and richest people who have been invited for a first look, including: Steve Forbes , Steve Jobs , Ted Turner , Donald Trump , Bill Gates , and Yasmine Bleeth . Their curiosity is piqued, Tom, and so is ours. What is ""IT""? What does ""IT""do? And when will IT be somewhere where I can buy one? Reporting live, Jeff Arrando , HBC News.","the-entity",76
"KYLE TWO","You need to learn to play some sports, Kyle. So we're gonna start with a tough one called, ""Catch the Ball."" I throw the football to you; you throw it back to me.","the-entity",76
"KYLE","Oh, bu- but isn't the cold air making the ball really hard? Ih-it's gonna hurt my hands.","the-entity",76
"KYLE TWO","It's fine!","the-entity",76
"KYLE","Alright then, hu-how do I catch it?","the-entity",76
"KYLE TWO","Ih it's a football, dude. You just- put your arms out and catch it.  Alright, here we go.","the-entity",76
"KYLE","Now what?","the-entity",76
"KYLE TWO","Now throw it back to me.","the-entity",76
"KYLE","But it's down in the snow.","the-entity",76
"KYLE TWO","...So dig it out.","the-entity",76
"KYLE","But I'll get snow on my gloves and then it will melt and I'll have wet hands.","the-entity",76
"KYLE TWO","...Well, then we'll dry them off!","the-entity",76
"KYLE","Alright, then.","the-entity",76
"KYLE TWO","Oh my God.","the-entity",76
"CARTMAN","Kyle, Kyle!  I just found out that in World War II, some Jewish people were sent to concentration camps.","the-entity",76
"KYLE TWO","Yeah! They WERE, Cartman!","the-entity",76
"CARTMAN","Oh, and see, I didn't realize that. But I understand now how you might've felt what I said in the classroom was a racial slut. But see, I had no idea.","the-entity",76
"KYLE TWO","You did, too! You are so full of crap!","the-entity",76
"CARTMAN","No, I'm seriously! Becuase, um, I was, I was talkin' to Craig, and Craig was all like, ""Hey, did you know that in World War II they really HAD concentration camps?"" And I was all like, ""No way!"" And this little light went on in my head like, ""Aw man, no wonder Kyle thought what I said in the class, seemed like it was directed at his cousin."" But, but I was literally talkin' about a concentration camp, you know, where you go for a week to learn and focus, you know. Oh, mahan.  What a misunderstanding, huh?","the-entity",76
"KYLE TWO","You blew the deal, Cartman!","the-entity",76
"CARTMAN","Goddamnit, give me another chance!","the-entity",76
"KYLE TWO","Nuh-uh, I knew you were gonna make fun of my lame cousin, so I paid you the forty bucks NOT to rip on him! You ripped on him, deal's off!","the-entity",76
"KYLE","Uh you did what?","the-entity",76
"KYLE TWO","Oh no.","the-entity",76
"CARTMAN","Haha,  serves you right, asshole.","the-entity",76
"KYLE","You, you paid your friends tuh...  not make fun of me?","the-entity",76
"KYLE TWO","Look, ih it's not because anything's wrong with you.","the-entity",76
"KYLE","Wow uh, you think it takes forty dollars to get people to like me.","the-entity",76
"KYLE TWO","Kyle, I-eh I'm sorry","the-entity",76
"KYLE","Becuase I m-I mean I really think you could have done it for about 12.50.","the-entity",76
"KYLE TWO","What?","the-entity",76
"KYLE","Well, I mean, you didn't just start at 40, didja? You you gotta low-ball these things so you have a place to go.","the-entity",76
"KYLE TWO","Uh-uh-uh oh, dude. Uh","the-entity",76
"KYLE","Boy it sure is dry out here.","the-entity",76
"MR. GARRISON","Gentlemen, imagine being able to travel safely at incredibly fast speeds, and not having to go to the stupid fartface airports!","the-entity",76
"MR. HAT","That sounds incredible, Mr. Garrison.","the-entity",76
"MR. GARRISON","It IS incredible, Mr. Hat. And what makes IT possible  is IT's patented gyroscope design.  Gentlemen, I give you, IT!","the-entity",76
"GUESTS","Whoa.","the-entity",76
"STEVE FORBES","Nice","the-entity",76
"DONALD TRUMP","Sweet.","the-entity",76
"MR. GARRISON","IT gets over 300 miles to the gallon, and is safely capable of speeks of over 200 miles per hour.","the-entity",76
"GUESTS","Whoa. Wow.","the-entity",76
"BILL GATES","This will change everything.","the-entity",76
"STEVE JOBS","We're going to have to rethnk cities!","the-entity",76
"MR. GARRISON","Now, IT is easily operated using four flexigrip handles. Two of them are on each side. Left side for throttle, right side for steering.  The third flexigrip is gently inserted into the anus, to keep the driver in place.","the-entity",76
"GUESTS","Ugh. Oh.","the-entity",76
"MR. GARRISON","...there we go. Now, the final flexigrip is directly in front of the driver so that its small switches can be operaterd with the mouth, as such.  Put the four together and we're ready to go.","the-entity",76
"STEVE JOBS","Oh my God!","the-entity",76
"STEVE FORBES","Look at it go!","the-entity",76
"BILL GATES","But the way it works... do you think people will go through that to travel?","the-entity",76
"STEVE FORBES","Hey, it... still beats what you go through at the airports.","the-entity",76
"KYLE TWO","I can't take it anymore, Stan. My cousin's been here for two weeks and he's driving me insane.","the-entity",76
"STAN","I know, dude. Every kid in school wants to kick his ass.","the-entity",76
"KYLE TWO","Ispent five years in this town making a good name for Jews and this... this... stereotype shows up and wrecks it all! You know what my biggest fear is? That I'll become him. That somehow his mannerisms will start rubbing off on me, and I'll become a stereotype. I mean, I'm a Jew and he's making me hate Jews.","the-entity",76
"STAN","Dude, a self-hating Jew? You are becoming a stereotype.","the-entity",76
"KYLE TWO","Ya see?","the-entity",76
"KYLE","I'm ba-ack!","the-entity",76
"KYLE TWO","Ugh.","the-entity",76
"STAN","Book. Later, dude.","the-entity",76
"JEFF ARRANDO","Tom, the day is finally here. IT has arrived for retail sale, and people are getting their first look at it.","the-entity",76
"MR. GARRISON",":	 Okay, good. Just step through here And then this is your steering and here's your throttle.","the-entity",76
"MR. GARRISON","Okay, now you're just gonna feel a little pinch.","the-entity",76
"MR. GARRISON","It's alright, it's just locking you in.  You can take it.  Doing great, Kathy. How's that ride?  Okay, now use your mouth to operate the turn signals, and you're off.  Great! Who else wants to give it a spin?","the-entity",76
"RANDY","Oh, man, it that the IT?","the-entity",76
"STUART","How is it?","the-entity",76
"KYLE","I don't know about this, guys. I think sleds are dangerous.","the-entity",76
"KYLE TWO","Look, Kyle. Sledding is something all kids out here do. You've gotta learn.","the-entity",76
"KYLE","It seems like I might get splinters, though.","the-entity",76
"KYLE TWO","Remember: Just hold on. No matter how long the sledding run lasts, hold on.","the-entity",76
"KYLE","Hold on. I see.  Oh, Jeezus, this sled is going faaaast.","the-entity",76
"KYLE TWO","Hang on!","the-entity",76
"KYLE","I have to watch out for my glasses. Ow! Ow, it's so cold! Oh Jesus!","the-entity",76
"KYLE TWO","How far do you thnk it is to Connecticut?","the-entity",76
"KYLE","It's a least a couple of hours.","the-entity",76
"KYLE TWO","Think he'll be alright.","the-entity",76
"CARTMAN","He's faaahn.","the-entity",76
"ANNOUNCER","Are you tired of coprporate airline companies treating you like a worthless sardine?  Tired of ridiculous lines and horrible security at airports? Well, now there is an alternative to airline travel.  IT.  IT has taken the country by storm.  And already two million have been sold.  Never have another important business trip ruined by airline incompetence.  Hey ladies! How did you get to the Grand Canyon?  IT comes in sizes for the entire family.","the-entity",76
"WOMAN","Here you go, Robby.","the-entity",76
"JOHN TRAVOLTA","Hello, I'm John Travolta. I used to rely on airlines to get me to set, but once I got used to IT,  I found it to be a little less painful than dealing with the airline companies. I just power up the flexigrips.  And I'm ready to go. Thank you, IT.","the-entity",76
"ANNOUNCER","So join the millions of Americans who have felt a little more comfortable with... traveling.  Order yours today and remember our slogan: IT's better than flying.","the-entity",76
"KYLE TWO","...Hm, that was pretty gay.","the-entity",76
"KYULE TWO","I don't know, Mom. Last time I saw him he was sledding.","the-entity",76
"KYLE TWO","You know, it's just possible he went back to Conencticut.","the-entity",76
"KYLE TWO","Well, ah I mean, maybe he got so worried about his mom that found a way to get back and see her.","the-entity",76
"KYLE TWO","I'm just throwin' it out there as a possibility.","the-entity",76
"KYLE","I'm ba-ack.","the-entity",76
"KYLE TWO","AAA!","the-entity",76
"KYLE","I'm sorry. You must've been worried sick. I got your sled tangled up with a bus.","the-entity",76
"KYLE TWO","A, a bus. R-really?","the-entity",76
"KYLE","Ah- I was just sledding, and the next thing I knew my sled rope got tangled with a bus, uh. I gut dragged for over a hundred miles before the bus finally stopped for gas.  I'm sorry about your sled, Kyle.","the-entity",76
"KYLE TWO","Oh no- don't worry about it, dude.","the-entity",76
"KYLE","Oh, my ears feel like they're frozen off, and I think I have a hemorrhoid from sitting on the sled for so long.","the-entity",76
"MR. GARRISON","We're in the money, Mr. Hat, We're in the money, Mr. Hat...  Oh hi, Jimbo. Can I help you?","the-entity",76
"JIMBO","Yeah, I wanted to order that theft alarm for my IT.","the-entity",76
"MR. GARRISON","Oh, right, right. Take a seat.","the-entity",76
"JIMBO","Uh, that's okay, I'll stand.","the-entity",76
"MR. GARRISON","What do you think, Mr. Marsh? All set to put a down payment on that baby?","the-entity",76
"RANDY","Well, yeah, but I have one question about the way it works.","the-entity",76
"MR. GARRISON","Sure.","the-entity",76
"RANDY","Well,  it seems all the buttons on these front and rear flexigrips are also found on the side of the vehicle.","the-entity",76
"MR. GARRISON","Yeup.","the-entity",76
"RANDY","Well... so... they don't really... do anything.","the-entity",76
"MR. GARRISON","Right.","the-entity",76
"RANDY","So then, couldn't I just order one that works without going in and out of my ass and mouth?","the-entity",76
"MR. GARRISON","Well, I... guess you could.","the-entity",76
"KYLE","I don't know about this guys. I think playing hide and seek in the airport might be dangerous.","the-entity",76
"KYLE TWO","Kyle, we told you: Kids in Colorado all play hide and seek at the airport.","the-entity",76
"STAN","Yeah, as soon as we get to the concourse you'll see how fun it is.","the-entity",76
"KYLE TWO","Ungh, this is taking too long. The flight to Connecticut is about to leave. Ey! Can we speed things up here??","the-entity",76
"SECURITY GUARD","Daaah, sorry, but ever since that IT thing came out the airlines have had to cut back on employees.","the-entity",76
"KYLE TWO","Dude, we're the only ones here! How long does it take five people through security?!","the-entity",76
"SECURITY GUARD","Derr, let's see: Twelve people... plus... times... divided... two hours domestic, three hours international.","the-entity",76
"KYLE","Can't we just play hide and seek at home?","the-entity",76
"KYLE TWO","No!","the-entity",76
"SECURITY GUARD","Dah ha! What's this?! A toenail clipper! Die, terrorist!","the-entity",76
"KYLE","Oh, Jesus!!","the-entity",76
"SECURITY GUARD","See, we do these checks for a reason!","the-entity",76
"KYLE TWO","This is ridiculous! Come on!","the-entity",76
"KYLE TWO","Okay, Cartman, you're it. Start counting.","the-entity",76
"CARTMAN","1, 2, 3, 4...","the-entity",76
"KYLE TWO","Here, Kyle. You go hide in here.","the-entity",76
"KYLE","In there? But it's very confined. I'll get cramps in my legs.","the-entity",76
"KYLE TWO","JUST GET IN THE BOX!","the-entity",76
"KYLE","Ub, alright then.  Oh, would you look at that? I've got a corn on my ankle. Now where did that one come from? That's the fourth one I've had-","the-entity",76
"KYLE TWO","I hope he doesn't suffocate.","the-entity",76
"CARTMAN","He's faaahn.","the-entity",76
"STAN","Yeah. He'll be waaay better off back at home.","the-entity",76
"KYLE","Oh, Jesus, this bus is going fast! Oh, I did it again!!","the-entity",76
"MR. GARRISON","Excuse me, what the hell are you doing?","the-entity",76
"MR. GARRISON","Shutting me down? Why?","the-entity",76
"MR. GARRISON","Yeah, well that was the point, dingleberry! Ah-t put that down!","the-entity",76
"MR. GARRISON","OH, GOD-DAMNIT! You'd better be kidding!","the-entity",76
"MR. GARRISON","THE AIRLINE COMPANIES ARE LOSING MONEY BECAUSE OF THEIR OWN INCOMPETENCE AND THEIR OWN INEFFICIENCY!!","the-entity",76
"MR. GARRISON","HWAAAAHHH! Airline motherfuckerrrs! You pieces of shiiit! Cocksucking sons of bitch airlines!","the-entity",76
"KYLE TWO","I dunno, Mom. It's like he vanished into thin air.","the-entity",76
"KYLE TWO","I already checked the playground, Ma. I told you, he isn't really-","the-entity",76
"KYLE","I'm back.","the-entity",76
"KYLE TWO","GAAAH!","the-entity",76
"KYLE","Yeah, it was the craziest thing. I hid myself on a plane to Antarctica. Oh, it was so dry down there.","the-entity",76
"STAN","So dude, did Cartman's idea work?","the-entity",76
"KYLE TWO","No. I tried getting my cousin lost in the woods, but a stupid bear brought him home.","the-entity",76
"STAN","Damn!","the-entity",76
"KYLE TWO","I just have to face facts that I'm gointuh live with my crappy cousin forever.","the-entity",76
"KYLE","Well, Kyle, I I gotta go.","the-entity",76
"KYLE TWO","...What?","the-entity",76
"KYLE","Yeah, I've gotta get back to Connecticut.","the-entity",76
"KYLE TWO","Do you promise??  I mean, oh. Thah-uh that's too bad, dude. What, what changed for you?","the-entity",76
"KYLE","Well, I I invested in that IT thng, and there was a bailout, so I received a five million dollar bailout clause check, which, which I can use to help my family, so, I I guess, goodbye, cousin.","the-entity",76
"KYLE TWO","Okay. See ya, cousin. Hope to see ya soon.  Not too soon, I hope.","the-entity",76
"STAN","Yeah, haha","the-entity",76
"CARTMAN","Heheheheheh.","the-entity",76
"ALL THREE","Five million dollars???","the-entity",76
"KYLE TWO","Dudedudedude! You you have five miliion dollars??","the-entity",76
"KYLE","Yeah, I don't know what to do with it, though. Well, see ya.","the-entity",76
"KYLE TWO","Wait. Kyle, this may sound crazy, but I think you should stay!","the-entity",76
"KYLE","Ru really?","the-entity",76
"KYLE TWO","Yeah. You see, I've learned something today.  Sometimes people have trouble fitting in at, at school and,...  and um... Let's see, what did I learn about? What did I learn about today?","the-entity",76
"CARTMAN","I I, I learned that... you shouldn't judge somebody because... that-no, wait.","the-entity",76
"KYLE TWO","Nonono, it was good! What were you going to say?","the-entity",76
"KYLE","Listen, guys, I appreaciate you wanting me around, but, the fact of the matter","the-entity",76
"MS. CHOKSONDIK","Okay, good job, Butters. You get a check.","here-comes-the-neighborhood",77
"BUTTERS","Ah, thank you, Ms. Choksondik!  I got a check. That's like a C!","here-comes-the-neighborhood",77
"MS. CHOKSONDIK","Okay. Whose project should we look at next? How aboouuut Eric?  Eric Cartman?","here-comes-the-neighborhood",77
"CARTMAN","Stand by, please.","here-comes-the-neighborhood",77
"MS. CHOKSONDIK","NOW Eric!","here-comes-the-neighborhood",77
"CARTMAN","Oh, God-damnit!","here-comes-the-neighborhood",77
"KYLE","Haha","here-comes-the-neighborhood",77
"CARTMAN","Shutup, Jew!  Yes, well. For my project, I made a pencil, taped to a pen. In this way we see the duality of writing devices that occur in nature.","here-comes-the-neighborhood",77
"MS. CHOKSONDIK","You just put that thing together just now! I'm giving you a check minus.","here-comes-the-neighborhood",77
"CARTMAN","Oh GOD-DAMNIT I HATE CHECK-MINUS!","here-comes-the-neighborhood",77
"MS. CHOKSONDIK","Siddown","here-comes-the-neighborhood",77
"CARTMAN","I'll make you eat your parents!","here-comes-the-neighborhood",77
"MS. CHOKSONDIK","What did you say?!","here-comes-the-neighborhood",77
"CARTMAN","Nothing!","here-comes-the-neighborhood",77
"MS. CHOKSONDIK","Alright, Token, you're next.","here-comes-the-neighborhood",77
"TOKEN","Using my laptop computer, I hooked into the Internet and found a meteorology Web site.  I donwloaded the data, and with my dad's video projector, I can show you the graph I made of predictable weather patterns over the next three months.","here-comes-the-neighborhood",77
"CLYDE","Wwooww.","here-comes-the-neighborhood",77
"TOKEN","I also printed out the results on my color printer. Here you are, Ms. Choksondik.","here-comes-the-neighborhood",77
"MS. CHOKSONDIK","Very very good, Token. You get a check plus.","here-comes-the-neighborhood",77
"TOKEN","Alright!","here-comes-the-neighborhood",77
"CARTMAN","Aw, that is such bullcrap!","here-comes-the-neighborhood",77
"MS. CHOKSONDIK","Eric, for the love of God.","here-comes-the-neighborhood",77
"CARTMAN","No! No, see, this is the fundamental flaw with the check check-plus check-minus system! The only reason Token was able to do all that is because his family is rich!","here-comes-the-neighborhood",77
"TOKEN","My family isn't rich.","here-comes-the-neighborhood",77
"CARTMAN","Oh, come on, Token! Your new house is four times the size of anyone else's in town! And who else gets crab cakes and, and lobster tail in their lunch boxes?!","here-comes-the-neighborhood",77
"STAN","Your family is rich, dude.","here-comes-the-neighborhood",77
"TOKEN","But I...","here-comes-the-neighborhood",77
"CARTMAN","Let's just see where Token's clothes come from, shall we?  Ooooo, Armani Exchange!","here-comes-the-neighborhood",77
"KYLE","Aharmani Exchange?","here-comes-the-neighborhood",77
"CARTMAN","All the rest of us have to buy our clothes at J mart! Have you even been inside a J mart, Token?!  I didn't think so!","here-comes-the-neighborhood",77
"STAN","Yeah, dude, your family is so rich they have their own pool table.","here-comes-the-neighborhood",77
"BUTTERS","Yeah. And their own sprinkler system. You don't think you're rich?","here-comes-the-neighborhood",77
"LINDA","Hello Token. How was school today?","here-comes-the-neighborhood",77
"TOKEN","Mom? Dad? Why do we have a bigger house than everybody else in South Park?","here-comes-the-neighborhood",77
"BOB","Well, because we have more money, son.","here-comes-the-neighborhood",77
"TOKEN","I know. But why?","here-comes-the-neighborhood",77
"BOB","...W-well, because we went to graduate school and therefore have more lucrative jobs than most people in town. For instance, your mother is a chemist for a pharmaceutical company, whereas your friend Eric Cartman's mother is a crack whore. One pays more than the other.","here-comes-the-neighborhood",77
"LINDA","Why, sweetie? What's the matter?","here-comes-the-neighborhood",77
"TOKEN","All the kids at school made fun of me today because I'm rich.","here-comes-the-neighborhood",77
"BOB","...Oh.","here-comes-the-neighborhood",77
"TOKEN","I don't wanna be rich anymore! I wanna eat macaroni and cheese for dinner and, and and wear clothes from J mart!","here-comes-the-neighborhood",77
"LINDA","J mart?","here-comes-the-neighborhood",77
"BOB","Son, you, you don't know what you're saying.","here-comes-the-neighborhood",77
"TOKEN","I just wanna be like all the other kids in South Park. Please, Mom and Dad, please.","here-comes-the-neighborhood",77
"BOB","You... sure you want to do this, son?","here-comes-the-neighborhood",77
"TOKEN","I'm sure.","here-comes-the-neighborhood",77
"LINDA","Hmmm...","here-comes-the-neighborhood",77
"BOB","Where's the... valet?","here-comes-the-neighborhood",77
"LINDA","He must be parkiing someone else's car.","here-comes-the-neighborhood",77
"BOB","Ah, here we go.  Take good care of it, please.  Here's twenty dollars.  Hoh? They've activated some kind of alien blinding device.","here-comes-the-neighborhood",77
"TOKEN","That's not a blinding device, Dad. It's flourescent lighting.","here-comes-the-neighborhood",77
"BOB","Oh.","here-comes-the-neighborhood",77
"LINDA","Excuse me, where can where would we find young men's fashion apparel?","here-comes-the-neighborhood",77
"OBESE WOMAN","Aisle 6, next to the pretzels.","here-comes-the-neighborhood",77
"BOB","Next to the-?!","here-comes-the-neighborhood",77
"TOKEN","Come on!  Hey look: there pants are only five bucks apiece. They must really suck. What do ya think?","here-comes-the-neighborhood",77
"LINDA","What, what brand are they?","here-comes-the-neighborhood",77
"TOKEN","It doesn't matter, Mom. They're poor people pants.","here-comes-the-neighborhood",77
"RANDY","Hey, uh, Sharon? Isn't that the Williamses?","here-comes-the-neighborhood",77
"SHARON","Huh?  Oh. Yeah, it is.  What are they doing here? They can afford to shop at Cherry Creek.","here-comes-the-neighborhood",77
"LIANE","Do you see that, Sheila? The Williamses are shopping here.","here-comes-the-neighborhood",77
"BOB","S-son, can you just hurry it up? I don't think we quite fit n here.","here-comes-the-neighborhood",77
